* /home/choudharyabhi2015/esim-workspace/avishek_10bit_dac/avishek_10bit_dac.cir
Transient Analysis  Sat Oct  8 21:17:13  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a2#branch_1_1   a2#branch_1_2   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-03	-9.50590e-24	-9.50030e-24	-9.50514e-24	
2	1.000002e-03	1.927380e-21	3.469411e-22	2.041702e-21	
3	1.000002e-03	-2.50239e-05	1.338620e-09	5.171479e-10	
4	1.000002e-03	-2.53427e-05	-2.54051e-09	-9.89698e-10	
5	1.000002e-03	-2.81165e-05	2.349344e-09	9.221559e-10	
6	1.000002e-03	-3.83987e-05	-1.63253e-09	-6.49069e-10	
7	1.000003e-03	-3.70322e-05	1.412053e-09	5.633158e-10	
8	1.000003e-03	-2.96178e-05	-5.11208e-10	-2.13921e-10	
9	1.000003e-03	-2.92886e-05	3.249020e-09	1.262475e-09	
10	1.000003e-03	-1.56348e-05	1.604915e-08	6.192811e-09	
11	1.000003e-03	-3.44051e-05	-3.38756e-09	-1.41387e-09	
12	1.000003e-03	-2.16428e-05	6.242284e-10	2.861279e-10	
13	1.000003e-03	-2.62153e-05	-1.87249e-09	-7.40011e-10	
14	1.000003e-03	-2.22402e-05	-3.37510e-10	-1.14579e-10	
15	1.000003e-03	6.483680e-06	-2.19927e-08	-8.60120e-09	
16	1.000003e-03	5.422727e-06	-8.04634e-09	-3.02267e-09	
17	1.000003e-03	2.848298e-06	-3.48458e-09	-1.29259e-09	
18	1.000003e-03	1.454200e-07	-6.67433e-09	-2.57054e-09	
19	1.000003e-03	-2.31061e-08	-2.79570e-09	-1.04760e-09	
20	1.000003e-03	-6.37508e-07	8.620683e-10	3.380642e-10	
21	1.000003e-03	2.761179e-07	-1.59129e-10	-7.11423e-11	
22	1.000004e-03	-3.53545e-07	1.499398e-09	5.855743e-10	
23	1.000004e-03	3.466665e-07	-7.29908e-10	-2.93760e-10	
24	1.000004e-03	-3.47911e-07	1.039698e-09	4.127796e-10	
25	1.000005e-03	3.485196e-07	-9.72075e-10	-3.87456e-10	
26	1.000006e-03	-3.48801e-07	9.711669e-10	3.873212e-10	
27	1.000008e-03	3.489351e-07	-9.71093e-10	-3.87389e-10	
28	1.000013e-03	-3.49001e-07	9.710947e-10	3.874380e-10	
29	1.000022e-03	3.490331e-07	-9.71107e-10	-3.87466e-10	
30	1.000040e-03	-3.49050e-07	9.711128e-10	3.874785e-10	
31	1.000076e-03	3.490574e-07	-9.71116e-10	-3.87486e-10	
32	1.000148e-03	-3.49062e-07	9.711180e-10	3.874891e-10	
33	1.000293e-03	3.490635e-07	-9.71119e-10	-3.87491e-10	
34	1.000583e-03	-3.49065e-07	9.711194e-10	3.874917e-10	
35	1.001163e-03	3.490650e-07	-9.71120e-10	-3.87492e-10	
